anno;numero;data;oggetto;link
2014;1871;16.06.2014;Istituzione di stalli di sosta generici per diversamente abili in via Tirreno, sul fronte del civico 58.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1613
2014;1870;16.06.2014;Istituzione di stallo di sosta generico per diversamente abili in viale Piave, sul fronte del civico 46.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1614
2014;1868;16.06.2014;Istituzione di stallo di sosta riservato a carico/scarico in viale Piave, sul fronte del civico 46.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1615
2014;2177;16.07.2014;Collocazione di dissuasori di sosta in  via Adolfo Sironi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1883
2014;2172;16.07.2014;Collocazione di dissuasori di sosta in  via Alfeo Ciro Rosati.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1884
2014;3710;16.12.2014;Istituzione di uno stallo di sosta generico per diversamente abili in via Beniamino Franklin, sul fronte del civico 7.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3136
2014;3709;16.12.2014;Istituzione di stallo per veicoli adibiti al pronto soccorso in Via Giulio Braga, sul fronte del civico 205.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3155
2014;3703;16.12.2014;Revoca ordinanza n. 3423/2006 - pulizia del fondo stradale in Via E. Palandri ed in Via T. Magazzini.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3076
2014;3702;16.12.2014;Revoca ordinanza n. 1913/2005 - pulizia del fondo stradale in Via G. Giusti, Via E. De Amicis ed in un tratto di Via G. Marradi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3074
2014;3679;16.12.2014;Pulizia strade - Piazzale del Ramerino.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3128
2014;511;17.02.2014;Proroga ordinanza n. 216/2014 per il completamento dei lavori di posa e giunzione cavi elettrici in Via Puccetti ed in Via del Melograno a cura della ditta T.T.E. S.p.A.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=372
2014;465;17.02.2014;Revoca ordinanza n. 374/2010 inerente all'istituzione di uno stallo di sosta riservato a diversamente abili numerato in via Siena, civico 12.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=330
2014;464;17.02.2014;Istituzione di stallo di sosta per diversamente abili personalizzato con contrassegno n. 9588 in via Arnaldo Billi sul fronte del civico 4.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=332
2014;782;17.03.2014;Proroga ordinanza 3831/2013 - Pulizia strade: sospensione temporanea, a titolo sperimentale, della sanzione accessoria della rimozione coatta all'interno della cinta muraria.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=615
2014;719;17.03.2014;Istituzione di stallo di sosta per diversamente abili personalizzato con contrassegno n. 1051 in via Sette Marzo sul lato opposto del vialetto d'ingresso ai civici 6/8/10.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=565
2014;1111;17.04.2014;Pulizia strade - Via Giovacchino Pelagatti.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=647
2014;1110;17.04.2014;Pulizia strade - Via Sandro Marcovaldi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=650
2014;1472;17.05.2014;Area pedonale urbana di Piazza S. Maria delle Carceri: disciplina.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1242
2014;1432;17.05.2014;Integrazione all'ordinanza n. 1419/2014 relativa allo spettacolo pirotecnico in Piazza Santa Maria delle Carceri.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1252
2014;1891;17.06.2014;Proroga ordinanza n. 702/2014 per il completamento dei lavori di posa di un nuovo lastricato in Via della Fortezza, nell'ambito delle opere di riqualificazione di Piazza Santa Maria delle Carceri a cura della ditta Euroimpresit e del Servizio 4V.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1618
2014;1881;17.06.2014;Revoca ordinanza n. 1473/2009 inerente alla realizzazione di uno stallo di sosta riservato a diversamente abili numerato in via Traversa Vicinale, civico 15.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1602
2014;3401;17.11.2014;Revoca ordinanza n. 278/2009 inerente alla realizzazione di uno stallo di sosta riservato a diversamente abili numerato in via Francesco Ferrucci, 342.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2872
2014;3381;17.11.2014;Apertura al transito del parcheggio pubblico posto in via Mauro Marcello Panconi e via Bruno Cialdini: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2869
2014;3380;17.11.2014;Istituzione di uno stallo di sosta generico per diversamente abili in via Verona, sul fronte del civico 17.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2848
2014;3379;17.11.2014;Istituzione di stallo di sosta riservato a carico/scarico in Via Pistoiese, sul fronte del civico 175.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2850
2014;3361;17.11.2014;Apertura al transito del parcheggio pubblico posto in via Emilio Bertini: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2843
2014;3358;17.11.2014;Istituzione di stallo per veicoli adibiti al pronto soccorso in Via Augusto Borgioli, civici 60;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2832
2014;3357;17.11.2014;Revoca ordinanza n. 404/1990 inerente alla realizzazione di due stalli di sosta riservati a diversamente abili generici in via Ofanto, 26;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2835
2014;3356;17.11.2014;Istituzione di uno stallo di sosta generico per diversamente abili in via Ofanto, sul fronte del civico 24.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2834
2014;3200;17.11.2014;Disciplina della sosta e della circolazione in via B. Varchi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2733
2014;3723;17.12.2014;Apertura al transito di via Poggio Castiglioni: disciplina della circolazione.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3153
2014;3719;17.12.2014;Attraversamenti pedonali lungo la via Pistoiese all'altezza della via Montesanto e della via Pablo Neruda a Narnali.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3174
2014;3711;17.12.2014;Apertura al transito del Piazzale di Via del Poggiolo: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3164
2014;3668;17.12.2014;Pulizia strade - Via Agostino Bruno.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3005
2014;3643;17.12.2014;Pulizia strade - Via Ofelia Giugni, limitatamente alle aree di parcheggio poste a margine della viabilità principale nel tratto compreso tra il Viale F.lli Cervi e Via di Galceti.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3006
2014;134;18.01.2014;Pulizia strade - Via Marco Roncioni.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=71
2014;133;18.01.2014;Pulizia strade - Via San Giusto, tratto compreso,  tra l'intersezione con Via Galcianese ed il civico 8/l, e tra l'intersezione con Via M. Roncioni ed il civico 9/e.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=70
2014;132;18.01.2014;Pulizia strade - Via delle Gardenie, tratto compreso tra Via di Reggiana ed il plesso scolastico posto ai civici 71 - 73.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=3196
2014;131;18.01.2014;Pulizia strade - Via della Solidarietà.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=3195
2014;130;18.01.2014;Pulizia strade - Via San Giusto, tratto in diramazione laterale e compreso tra Via di Reggiana ed il civico 10/e.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=3194
2014;115;18.01.2014;Pulizia strade - Via Maestri del Lavoro.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=3198
2014;114;18.01.2014;Pulizia strade - Via Albert Bruce Sabin.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=73
2014;112;18.01.2014;Pulizia strade - Via A. Zarini, tratto compreso tra Via Roma e Via G. Valentini.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=57
2014;111;18.01.2014;Pulizia strade - Via Roma, tratto compreso tra Via Santa Trinita e Via dell'Autostrada.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=56
2014;514;18.02.2014;Proroga ordinanza n. 476/2014 - Pubblica incolumità: chiusura del sottopasso viario posto all'intersezione tra Via di Baciacavallo, Via Paronese e Via Roma.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=375
2014;797;18.03.2014;Revoca ordinanza n. 2649/2006 inerente all'istituzione di uno stallo di sosta riservato a diversamente abili numerato in via Fra' Bartolomeo, civico 185.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=594
2014;796;18.03.2014;Collocazione di dissuasori di sosta in  via Ernesto Nesti all'intersezione con via Don Pio Vannucchi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=626
2014;795;18.03.2014;Collocazione di dissuasori di sosta in  via Don Pio Vannucchi all'intersezione con via Ernesto Nesti.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=627
2014;793;18.03.2014;Apertura al transito di un'area di parcheggio pubblico ubicata in fregio a Via di Cantagallo presso l'intersezione con via Cilianuzzo: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=629
2014;786;18.03.2014;Proroga ordinanza n. 724/2014 per completamento lavori di allacciamento alla rete gas in Vicolo della Zecca a cura della ditta C.E.A. Cooperativa Edile Appennino.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=616
2014;1901;18.06.2014;Proroga ordinanza 3831/2013 - Pulizia strade: sospensione temporanea, a titolo sperimentale, della sanzione accessoria della rimozione coatta all'interno della cinta muraria.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1635
2014;2210;18.07.2014;Apertura al transito del Piazzale Alessandro Franchi: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1877
2014;2336;18.08.2014;Lavori di completamento del 1° Lotto della cassa espansione di Ponte a Tigliano - Consorzio di Bonifica 3 Medio Valdarno.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2028
2014;3725;18.12.2014;Istituzione di uno stallo di sosta generico per diversamente abili in via Bormida, sul fronte del civico 29.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3157
2014;3724;18.12.2014;Istituzione di stallo di sosta riservato a carico/scarico in via del Castagno, sul fronte del civico 2/a.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3171
2014;817;19.03.2014;Collocazione di dissuasori di sosta in  via del Cassero.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=666
2014;1127;19.04.2014;Proroga ordinanza 958/2014: per completamento dei lavori di allacciamento alla rete gas in varie vie del territorio comunale a cura della ditta C.E.A. Cooperativa Edile Appennino.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=976
2014;1109;19.04.2014;Pulizia strade - Via Raffaello Luti.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=929
2014;1108;19.04.2014;Pulizia strade - Via Pistoiese, tratto compreso tra Via G. Donizetti e Via Cavour.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=930
2014;1107;19.04.2014;Pulizia strade - Via Antonio Marini, tratto compreso tra Via F. Filzi e Via Pistoiese.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=932
2014;1106;19.04.2014;Pulizia strade - Via Fabio Filzi, tratto compreso tra Via A. Marini e Via Mentana.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=931
2014;1476;19.05.2014;"Demolizione parte di fabbricato e realizzazione di opere di urbanizzazione primaria in Via del Melograno, a cura della ditta ""Fuochi Donato"".";https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1297
2014;1473;19.05.2014;Istituzione di stallo di sosta per diversamente abili personalizzato con contrassegno n. 9881 in via Sebastiano Caboto sul fronte del civico 4.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1269
2014;1454;19.05.2014;Istituzione di stallo di sosta generico per diversamente abili in via Serchio, sul fronte del civico 11.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1270
2014;1452;19.05.2014;Istituzione di stallo di sosta per diversamente abili personalizzato con contrassegno n. 9903 in via Peschiera sul fronte del civico 18.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1268
2014;1430;19.05.2014;Istituzione di stallo di sosta generico per diversamente abili in via Peschiera, sul fronte del civico 18.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1237
2014;1429;19.05.2014;Istituzione di stalli di sosta per ciclomotori e motocicli in via Felice Cavallotti sul fronte del civico 22.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1236
2014;1428;19.05.2014;Istituzione di stalli di sosta per ciclomotori e motocicli in via Emilio Giubilei sul fronte del civico 16.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1235
2014;1427;19.05.2014;Revoca ordinanza n. 1701/2008 inerente alla realizzazione di stallo di sosta riservato a diversamente abili numerato in via di Enrico Toti, civico 5.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1234
2014;1888;19.06.2014;Pulizia strade - Via Enrico Bindi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=656
2014;1887;19.06.2014;Pulizia strade - Via Monte di Leuccio.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=655
2014;150;20.01.2014;Area di cantiere edile in Via Giotto, civico 38.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=3314
2014;820;20.03.2014;Istituzione di stallo di sosta per diversamente abili personalizzato con contrassegno n. 7352 in via San Bonaventura sul lato opposto al civico 1.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=642
2014;819;20.03.2014;Istituzione di stalli di sosta generici per diversamente abili in Via San Bonaventura, sul lato opposto a Piazza Sant'Antonino.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=669
2014;818;20.03.2014;Collocazione di dissuasore di sosta in  via San Bonaventura.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=670
2014;1509;20.05.2014;Proroga ordinanza 150/2014: area di cantiere edile in Via Giotto, civico 38.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1311
2014;1469;20.05.2014;Proroga ordinanza 1010/2014: area di cantiere in Piazzale F. Inghirami.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1272
2014;1934;20.06.2014;Proroga dell'ordinanza n. 2308/2010 e dell'integrazione n. 2407/2010 - Via L. Ciulli sottopasso F.S.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1647
2014;2221;20.07.2014;Proroga ordinanza 2116/2014: area di cantiere in Via Piero Cironi, civico 24.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1917
2014;2211;20.07.2014;Proroga ordinanza 150/2014 area di cantiere edile in Via Giotto, civico 38.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1913
2014;2733;20.09.2014;Proroga ordinanza n. 2551/2014 per riparazione perdita idrica in Via Roma - ditta Publinord Scarl.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2377
2014;3110;20.10.2014;Revoca ordinanza n. 235/2011 inerente all'istituzione di uno stallo di sosta riservato a diversamente abili numerato in via Garigliano, civico 77.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2013&numero=2716
2014;3109;20.10.2014;Istituzione di stallo di sosta generico per diversamente abili in viale Piave, sul fronte del civico 18.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2598
2014;3108;20.10.2014;Revoca ordinanza n. 3147/2011 inerente alla realizzazione di uno stallo di sosta riservato a diversamente abili numerato in via Giuseppe Verdi, civico 2.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2596
2014;3077;20.10.2014;Apertura al transito del parcheggio privato ad uso pubblico posto in via Adriano Zarini fra i civici 281 e 291: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2629
2014;3449;20.11.2014;Revoca ordinanza n. 3185/2014 inerente alla realizzazione di uno stallo di sosta riservato a diversamente abili generico in via delle Magnolie, 7;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=2890
2014;3749;20.12.2014;Proroga ordinanza n. 3436/2014 per lavori stradali in Via Fratelli Giachetti - ditta Diddi Carlo Alberto di Pistoia;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3201
2014;3722;20.12.2014;Revoca ordinanza 1572/2008 relativa alla disciplina della circolazione e della sosta in via Vincenzo Bonicoli.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3177
2014;3721;20.12.2014;Disciplina della circolazione e della sosta in via Vincenzo Bonicoli.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=3176
2014;188;21.01.2014;Divieto di fermata lungo il perimetro dell'isolo ecologica interrata in Via Santa Caterina.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=123
2014;842;21.03.2014;Revoca ordinanza 324/2013 - pulizia del fondo stradale in Via Roma, tratto compreso tra Via T. Tasso e Via Traversa il Crocifisso limitatamente al lato dei civici dispari.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=684
2014;841;21.03.2014;Revoca ordinanza 262/2013 - pulizia del fondo stradale in Via Roma, tratto compreso tra Via T. Tasso e Via Traversa il Crocifisso limitatamente al lato dei civici pari.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=514
2014;1889;21.06.2014;Pulizia strade - Via della Resistenza.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=657
2014;2232;21.07.2014;Revoca ordinanza 2017/2014 ed istituzione di nuovi provvedimenti di viabilità per posizionamento  di una piattaforma aerea in Via Niccolò Machiavelli, civico 73.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1931
2014;2225;21.07.2014;Revoca ordinanza 2199/2014 ed istituzione di nuovi provvedimenti di viabilità per lavori di riparazione per perdita idrica nell'area intersezione regolata a rotatoria posta tra Via A. Zarini e Via delle Fonti, richiesti da Publiacqua S.p.A. ed eseguiti dalla ditta Firenze Lavori;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1924
2014;2217;21.07.2014;Piattaforma aerea in Via Niccolò Machiavelli, civico 73.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1916
2014;2202;21.07.2014;Proroga ordinanza n. 1735/2014 per  il completamento dei lavori di urbanizzazione primaria in un tratto di Via Ferdinando Rapezzi - ditta Co.Edil. S.r.l.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1910
2014;2199;21.07.2014;Lavori per intervento di riparazione per perdita idrica nell'area intersezione regolata a rotatoria posta tra Via A. Zarini e Via delle Fonti, richiesti da Publiacqua S.p.A. ed eseguiti dalla ditta Firenze Lavori.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2014&numero=1908
